working_220_id,museum_code,museum_name,accession,object_id,record_type,cover_accession_number,title_en,title_zh,culture,date_or_period,medium_or_technique,classification_or_type,object_url,api_url,public_domain,original_image_url,print_image_url,web_image_url,additional_images,additional_image_count,downloadable_original,download_status,museum_core_version,museum_core_status,boundary_hypothesis,boundary_confidence,book_catalogue_no,book_plate_no,book_page,book_match_status,book_match_basis,book_match_confidence,notes
CMA:2025.63,CMA,Cleveland Museum of Art,2025.63,679090,object,,Satirical Prints of Suzhou Customs,蘇州風俗諷刺畫,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1760,Woodblock print; ink on paper,Print,https://clevelandart.org/art/2025.63,https://openaccess-api.clevelandart.org/api/artworks/2025.63,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.64,CMA,Cleveland Museum of Art,2025.64,679091,object,,Satirical Prints of Suzhou Customs,蘇州風俗諷刺畫,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1760,Woodblock print; ink on paper,Print,https://clevelandart.org/art/2025.64,https://openaccess-api.clevelandart.org/api/artworks/2025.64,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.65,CMA,Cleveland Museum of Art,2025.65,679093,object,,A Fisherman's Daughter,漁家女,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.65,https://openaccess-api.clevelandart.org/api/artworks/2025.65,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.66,CMA,Cleveland Museum of Art,2025.66,679094,object,,Story of the Western Chamber – The Delivery of the Love Letter,西廂記 – 寄簡傳情,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.66,https://openaccess-api.clevelandart.org/api/artworks/2025.66,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.67,CMA,Cleveland Museum of Art,2025.67,679095,object,,Destined to Succeed in the Examinations,必定中舉圖,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.67,https://openaccess-api.clevelandart.org/api/artworks/2025.67,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.68,CMA,Cleveland Museum of Art,2025.68,679096,object,,Print in Western Style with Western Text,丁氏仿泰西筆意墨線版畫,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722) to Yongzheng reign (1723–35)']",1662–1735,Woodblock print; ink on paper,Print,https://clevelandart.org/art/2025.68,https://openaccess-api.clevelandart.org/api/artworks/2025.68,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.69,CMA,Cleveland Museum of Art,2025.69,679097,object,,Distinguishing Good from Evil,善惡分明,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.69,https://openaccess-api.clevelandart.org/api/artworks/2025.69,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.70,CMA,Cleveland Museum of Art,2025.70,679098,object,,Scenes from First Part of Campaign to the East,征東前本,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.70,https://openaccess-api.clevelandart.org/api/artworks/2025.70,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.71,CMA,Cleveland Museum of Art,2025.71,679099,object,,A Newly-Cut Print: Scenes from the Second Part of Record of the Three Kingdoms,新刻三國誌後傳,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.71,https://openaccess-api.clevelandart.org/api/artworks/2025.71,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.72,CMA,Cleveland Museum of Art,2025.72,679100,object,,A Newly-Cut Print of Illustrations from The Classic of Mountains and Seas,新刻山海經全圖,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.72,https://openaccess-api.clevelandart.org/api/artworks/2025.72,1,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_full.tif,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_print.jpg,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.73,CMA,Cleveland Museum of Art,2025.73,679101,object,,A Newly Cut Print: Scenes from the First Part of Outlaws of the Marsh,新刻前水滸,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.73,https://openaccess-api.clevelandart.org/api/artworks/2025.73,1,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_full.tif,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_print.jpg,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.74,CMA,Cleveland Museum of Art,2025.74,679102,object,,The Spring Ox,春牛圖,"['China, Qing dynasty (1644–1911), Guangxu period (1875–1905)']",1882,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.74,https://openaccess-api.clevelandart.org/api/artworks/2025.74,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.75,CMA,Cleveland Museum of Art,2025.75,679103,object,,Illustrations of the Sui and Tang Dynasties,隋唐綉像,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Woodblock print; ink on paper,Print,https://clevelandart.org/art/2025.75,https://openaccess-api.clevelandart.org/api/artworks/2025.75,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.76,CMA,Cleveland Museum of Art,2025.76,679104,object,,Li Wenzhong Clears the North,李文忠掃北,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.76,https://openaccess-api.clevelandart.org/api/artworks/2025.76,1,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_full.tif,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_print.jpg,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.77,CMA,Cleveland Museum of Art,2025.77,679105,object,,Four Concubines,四妃圖,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.77,https://openaccess-api.clevelandart.org/api/artworks/2025.77,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.78,CMA,Cleveland Museum of Art,2025.78,679106,object,,"Drinking Wine in Autumn, Chanting Poems in Winter",秋飲冬吟,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Hanging scroll; polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.78,https://openaccess-api.clevelandart.org/api/artworks/2025.78,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.79,CMA,Cleveland Museum of Art,2025.79,679107,object,,The Spring Hunt,春蒐圖,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35)']",1662–1735,Hanging scroll; polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.79,https://openaccess-api.clevelandart.org/api/artworks/2025.79,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.80,CMA,Cleveland Museum of Art,2025.80,679108,object,,Wannian Bridge in Suzhou,姑蘇萬年橋,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1741,Hanging scroll; polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.80,https://openaccess-api.clevelandart.org/api/artworks/2025.80,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.81,CMA,Cleveland Museum of Art,2025.81,679109,object,,Great Celebrations in an Abundant Year,大慶豐年,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Hanging scroll; polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.81,https://openaccess-api.clevelandart.org/api/artworks/2025.81,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.82.1,CMA,Cleveland Museum of Art,2025.82.1,678436,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,One of four woodblock prints; ink on paper; printed with three woodblocks in shades of black,Print,https://clevelandart.org/art/2025.82.1,https://openaccess-api.clevelandart.org/api/artworks/2025.82.1,1,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_full.tif,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,component_children_replace_cover
CMA:2025.82.2,CMA,Cleveland Museum of Art,2025.82.2,678437,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,One of four woodblock prints; ink on paper; printed with three wood blocks in shades of black,Print,https://clevelandart.org/art/2025.82.2,https://openaccess-api.clevelandart.org/api/artworks/2025.82.2,1,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_full.tif,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,component_children_replace_cover
CMA:2025.82.3,CMA,Cleveland Museum of Art,2025.82.3,678438,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,One of four woodblock prints; ink on paper; printed with three woodblocks in shades of black,Print,https://clevelandart.org/art/2025.82.3,https://openaccess-api.clevelandart.org/api/artworks/2025.82.3,1,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_full.tif,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,component_children_replace_cover
CMA:2025.82.4,CMA,Cleveland Museum of Art,2025.82.4,678440,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,One of four woodblock prints; ink on paper; printed with three woodblocks in shades of black,Print,https://clevelandart.org/art/2025.82.4,https://openaccess-api.clevelandart.org/api/artworks/2025.82.4,1,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_full.tif,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,component_children_replace_cover
CMA:2025.83,CMA,Cleveland Museum of Art,2025.83,679111,object,,Music in the Jade Palace,瓊宮樂奏圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Multicolor woodblock print on paper,Print,https://clevelandart.org/art/2025.83,https://openaccess-api.clevelandart.org/api/artworks/2025.83,1,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_full.tif,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_print.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.84,CMA,Cleveland Museum of Art,2025.84,679112,object,,Gathering Osmanthus,折桂圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Multicolor woodblock print on paper,Print,https://clevelandart.org/art/2025.84,https://openaccess-api.clevelandart.org/api/artworks/2025.84,1,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_full.tif,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_print.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.85,CMA,Cleveland Museum of Art,2025.85,679113,object,,Print of Xu Gate and the City Moat,胥門護城河畔圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Multicolor woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.85,https://openaccess-api.clevelandart.org/api/artworks/2025.85,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.86,CMA,Cleveland Museum of Art,2025.86,679114,object,,Print of Xu Gate and the City Moat,胥門護城河畔圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Multicolor woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.86,https://openaccess-api.clevelandart.org/api/artworks/2025.86,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.87,CMA,Cleveland Museum of Art,2025.87,679115,object,,"Touring in Spring, Enjoying Summer",春遊夏賞,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Multicolor woodblock print; two shades of ink on paper,Print,https://clevelandart.org/art/2025.87,https://openaccess-api.clevelandart.org/api/artworks/2025.87,1,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_full.tif,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_print.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.88,CMA,Cleveland Museum of Art,2025.88,679116,object,,First Part of Story of The Western Chamber,全本西廂記,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.88,https://openaccess-api.clevelandart.org/api/artworks/2025.88,1,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_full.tif,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_print.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.89,CMA,Cleveland Museum of Art,2025.89,679117,object,,Beauties with Orchids,美人蘭花圖,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.89,https://openaccess-api.clevelandart.org/api/artworks/2025.89,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.90,CMA,Cleveland Museum of Art,2025.90,679118,object,,Ladies Playing with a Baby,仕女戲嬰圖,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.90,https://openaccess-api.clevelandart.org/api/artworks/2025.90,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.91,CMA,Cleveland Museum of Art,2025.91,694844,cover,,Two Prints: Mu Yuying Smashes the Gate of Heaven Formation; Happy Fisherfolk,穆御英大破天門陣; 漁家歡樂,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)']",1662–1722,Two polychrome woodblock prints bound along middle; ink and color on paper,Print,https://clevelandart.org/art/2025.91,https://openaccess-api.clevelandart.org/api/artworks/2025.91,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,cover_counts_once_dependent_parts_do_not_count
CMA:2025.92,CMA,Cleveland Museum of Art,2025.92,694779,cover,,Three prints: Zhang Qian Chances upon Douniu Celestial Palace; The Twenty Four Paragons of Filial Piety; A Scene of Early Spring,張騫誤入斗牛宮; 二十四孝; 早春圖,"['China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)']",1723–95,Three polychrome woodblock prints bound into a booklet; ink and color on paper,Print,https://clevelandart.org/art/2025.92,https://openaccess-api.clevelandart.org/api/artworks/2025.92,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,cover_counts_once_dependent_parts_do_not_count
CMA:2025.93,CMA,Cleveland Museum of Art,2025.93,679127,object,,Happy New Year,新春樂,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)']",1662–1722,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.93,https://openaccess-api.clevelandart.org/api/artworks/2025.93,1,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_full.tif,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_print.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.94,CMA,Cleveland Museum of Art,2025.94,679128,object,,"Wife, Wealth, Sons, and a Salary",妻財子禄,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)']",1662–1722,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.94,https://openaccess-api.clevelandart.org/api/artworks/2025.94,1,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_full.tif,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_print.jpg,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.95,CMA,Cleveland Museum of Art,2025.95,679264,object,,New Year's Day,歲朝圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Hanging scroll; polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.95,https://openaccess-api.clevelandart.org/api/artworks/2025.95,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.96,CMA,Cleveland Museum of Art,2025.96,679265,object,,Story of the Western Chamber,⻄廂記,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Hanging scroll; polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.96,https://openaccess-api.clevelandart.org/api/artworks/2025.96,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.97,CMA,Cleveland Museum of Art,2025.97,679266,object,,The Fierce Battle at the Red Cliff,赤壁鏖兵圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Hanging scroll; multicolor woodblock print on paper,Print,https://clevelandart.org/art/2025.97,https://openaccess-api.clevelandart.org/api/artworks/2025.97,1,https://openaccess-cdn.clevelandart.org/2025.97/2025.97_full.tif,https://openaccess-cdn.clevelandart.org/2025.97/2025.97_print.jpg,https://openaccess-cdn.clevelandart.org/2025.97/2025.97_web.jpg,,0,1,official_full_tiff_CC0,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.98,CMA,Cleveland Museum of Art,2025.98,679267,object,,Mother with Son Holding a Brush,母童執筆圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Hanging scroll; polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.98,https://openaccess-api.clevelandart.org/api/artworks/2025.98,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.99,CMA,Cleveland Museum of Art,2025.99,679268,object,,Fang Qing Collapses on the Snow and Encounters Bi Yunxian,方卿跌雪遇畢雲顯,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.99,https://openaccess-api.clevelandart.org/api/artworks/2025.99,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.100,CMA,Cleveland Museum of Art,2025.100,396870,object,,View of Changmen Gate in Suzhou,蘇州閶⾨景,"['China, Suzhou, Qing dynasty (1644–1911)']",1700s,Hanging scroll; printed in two shades of black and red ink,Print,https://clevelandart.org/art/2025.100,https://openaccess-api.clevelandart.org/api/artworks/2025.100,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.101,CMA,Cleveland Museum of Art,2025.101,679269,object,,Long Guanbao from the Ballad Wuxiangqiu Performs Martial Arts on a Stage,武香球龍官寶打擂檯,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Polychrome woodblock print; ink and color on paper,Print,https://clevelandart.org/art/2025.101,https://openaccess-api.clevelandart.org/api/artworks/2025.101,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.102,CMA,Cleveland Museum of Art,2025.102,679270,object,,Eight Immortals Honoring the God of Longevity,八仙上壽選仙圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Woodblock print; ink on paper,Print,https://clevelandart.org/art/2025.102,https://openaccess-api.clevelandart.org/api/artworks/2025.102,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.103,CMA,Cleveland Museum of Art,2025.103,679271,object,,Eight Immortals and Twelve Zodiac Animals,八仙十二生肖圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Woodblock print; ink on paper,Print,https://clevelandart.org/art/2025.103,https://openaccess-api.clevelandart.org/api/artworks/2025.103,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
CMA:2025.104,CMA,Cleveland Museum of Art,2025.104,679272,object,,Dominoes,骨牌圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Woodblock print; ink on paper,Print,https://clevelandart.org/art/2025.104,https://openaccess-api.clevelandart.org/api/artworks/2025.104,1,,,,,0,0,no_current_CMA_API_image,CMA-v1.5,working_113_unit,CMA 2025.19–2025.128 + official record semantics,strong_structural_pending_book_concordance,,,,pending_catalogue_concordance,,,object_counts_once
