id,accession_number,share_license_status,tombstone,current_location,title,title_in_original_language,series,series_in_original_language,creation_date,creation_date_earliest,creation_date_latest,artists_tags,culture,technique,support_materials,department,collection,type,measurements,state_of_the_work,edition_of_the_work,copyright,inscriptions,exhibitions,provenance,find_spot,related_works,former_accession_numbers,did_you_know,early_education_description,artlens_description,description,external_resources,citations,catalogue_raisonne,url,alternate_images,creditline,image_credit,sketchfab_id,sketchfab_url,gallery_donor_text,creators,image_web,image_print,image_full,updated_at
679100,2025.72,CC0,"A Newly-Cut Print of Illustrations from The Classic of Mountains and Seas (新刻山海經全圖), 1796–1820. China, Qing dynasty (1644–1911), Jiaqing period (1796–1820). Polychrome woodblock print; ink and color on paper; print only: 33.5 x 46.6 cm (13 3/16 x 18 3/8 in.); overall: 49.7 x 79.8 cm (19 9/16 x 31 7/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.72",,A Newly-Cut Print of Illustrations from The Classic of Mountains and Seas,新刻山海經全圖,,,1796–1820,1796,1820,[],"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 33.5 x 46.6 cm (13 3/16 x 18 3/8 in.); Overall: 49.7 x 79.8 cm (19 9/16 x 31 7/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.72,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.72/2025.72_alt0_web.jpg', 'width': '900', 'height': '571', 'filesize': '99828'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.72/2025.72_alt0_print.jpg', 'width': '3400', 'height': '2156', 'filesize': '2072077'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.72/2025.72_alt0_full.tif', 'width': '13085', 'height': '8297', 'filesize': '325725824'}, 'date_created': '2025-06-25T14:28:29', 'annotation': ''}, {'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.72/2025.72_alt1_web.jpg', 'width': '900', 'height': '571', 'filesize': '251289'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.72/2025.72_alt1_print.jpg', 'width': '3400', 'height': '2156', 'filesize': '3881320'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.72/2025.72_alt1_full.tif', 'width': '13085', 'height': '8297', 'filesize': '325728804'}, 'date_created': '2025-06-25T14:25:33', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.72/2025.72_web.jpg,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_print.jpg,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_full.tif,2026-05-29 09:16:04.365000
679101,2025.73,CC0,"A Newly Cut Print: Scenes from the First Part of Outlaws of the Marsh (新刻前水滸), 1796–1820. China, Qing dynasty (1644–1911), Jiaqing period (1796–1820). Polychrome woodblock print; ink and color on paper; print only: 33.3 x 46.9 cm (13 1/8 x 18 7/16 in.); overall: 50 x 80 cm (19 11/16 x 31 1/2 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.73",,A Newly Cut Print: Scenes from the First Part of Outlaws of the Marsh,新刻前水滸,,,1796–1820,1796,1820,[],"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 33.3 x 46.9 cm (13 1/8 x 18 7/16 in.); Overall: 50 x 80 cm (19 11/16 x 31 1/2 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.73,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.73/2025.73_alt0_web.jpg', 'width': '900', 'height': '569', 'filesize': '88013'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.73/2025.73_alt0_print.jpg', 'width': '3400', 'height': '2151', 'filesize': '1278126'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.73/2025.73_alt0_full.tif', 'width': '12903', 'height': '8164', 'filesize': '316046394'}, 'date_created': '2025-10-02T14:11:42', 'annotation': ''}, {'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.73/2025.73_alt1_web.jpg', 'width': '900', 'height': '569', 'filesize': '244534'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.73/2025.73_alt1_print.jpg', 'width': '3400', 'height': '2151', 'filesize': '3441600'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.73/2025.73_alt1_full.tif', 'width': '12903', 'height': '8164', 'filesize': '316051492'}, 'date_created': '2025-10-02T14:04:11', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.73/2025.73_web.jpg,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_print.jpg,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_full.tif,2026-05-29 09:16:04.392000
679102,2025.74,CC0,"The Spring Ox (春牛圖), 1882. China, Qing dynasty (1644–1911), Guangxu period (1875–1905). Polychrome woodblock print; ink and color on paper; print only: 28 x 37.8 cm (11 x 14 7/8 in.); overall: 47.9 x 63.5 cm (18 7/8 x 25 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.74",,The Spring Ox,春牛圖,,,1882,1882,1882,[],"China, Qing dynasty (1644–1911), Guangxu period (1875–1905)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 28 x 37.8 cm (11 x 14 7/8 in.); Overall: 47.9 x 63.5 cm (18 7/8 x 25 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.74,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:04.118000
679103,2025.75,CC0,"Illustrations of the Sui and Tang Dynasties (隋唐綉像), 1736–95. China, Qing dynasty (1644–1911), Qianlong period (1736–95). Woodblock print; ink on paper; 26.7 x 28.8 cm (10 1/2 x 11 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.75",,Illustrations of the Sui and Tang Dynasties,隋唐綉像,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",Woodblock print; ink on paper,[],Chinese Art,China - Qing Dynasty,Print,26.7 x 28.8 cm (10 1/2 x 11 5/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.75,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:04.461000
679104,2025.76,CC0,"Li Wenzhong Clears the North (李文忠掃北), 1796–1820. China, Qing dynasty (1644–1911), Jiaqing period (1796–1820). Polychrome woodblock print; ink and color on paper; 36.2 x 52.2 cm (14 1/4 x 20 9/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.76",,Li Wenzhong Clears the North,李文忠掃北,,,1796–1820,1796,1820,[],"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,36.2 x 52.2 cm (14 1/4 x 20 9/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.76,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.76/2025.76_alt0_web.jpg', 'width': '900', 'height': '630', 'filesize': '167299'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.76/2025.76_alt0_print.jpg', 'width': '3400', 'height': '2380', 'filesize': '3104587'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.76/2025.76_alt0_full.tif', 'width': '10154', 'height': '7109', 'filesize': '216581488'}, 'date_created': '2025-09-23T15:04:37', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.76/2025.76_web.jpg,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_print.jpg,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_full.tif,2026-05-29 09:16:04.704000
679105,2025.77,CC0,"Four Concubines (四妃圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; print only: 95.9 x 54.7 cm (37 3/4 x 21 9/16 in.); overall: 163 x 69.6 cm (64 3/16 x 27 3/8 in.); with knobs: 78.5 cm (30 7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.77",,Four Concubines,四妃圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 95.9 x 54.7 cm (37 3/4 x 21 9/16 in.); Overall: 163 x 69.6 cm (64 3/16 x 27 3/8 in.); with knobs: 78.5 cm (30 7/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.77,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-26 11:50:57.549000
679106,2025.78,CC0,"Drinking Wine in Autumn, Chanting Poems in Winter (秋飲冬吟), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 97.1 x 53.1 cm (38 1/4 x 20 7/8 in.); overall: 178 x 67.1 cm (70 1/16 x 26 7/16 in.); with knobs: 72.3 cm (28 7/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.78",,"Drinking Wine in Autumn, Chanting Poems in Winter",秋飲冬吟,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 97.1 x 53.1 cm (38 1/4 x 20 7/8 in.); Overall: 178 x 67.1 cm (70 1/16 x 26 7/16 in.); with knobs: 72.3 cm (28 7/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.78,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:05.014000
679107,2025.79,CC0,"The Spring Hunt (春蒐圖), 1662–1735. China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 97 x 51.8 cm (38 3/16 x 20 3/8 in.); overall: 168.4 x 69 cm (66 5/16 x 27 3/16 in.); with knobs: 72 cm (28 3/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.79",,The Spring Hunt,春蒐圖,,,1662–1735,1662,1735,[],"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 97 x 51.8 cm (38 3/16 x 20 3/8 in.); Overall: 168.4 x 69 cm (66 5/16 x 27 3/16 in.); with knobs: 72 cm (28 3/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.79,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-26 11:50:57.555000
679108,2025.80,CC0,"Wannian Bridge in Suzhou (姑蘇萬年橋), 1741. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 102.3 x 54 cm (40 1/4 x 21 1/4 in.); overall: 176.5 x 57.4 cm (69 1/2 x 22 5/8 in.); with knobs: 176.5 x 62.5 cm (69 1/2 x 24 5/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.80",,Wannian Bridge in Suzhou,姑蘇萬年橋,,,1741,1741,1741,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 102.3 x 54 cm (40 1/4 x 21 1/4 in.); Overall: 176.5 x 57.4 cm (69 1/2 x 22 5/8 in.); with knobs: 176.5 x 62.5 cm (69 1/2 x 24 5/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.80,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-07-22 11:09:14.214000
679109,2025.81,CC0,"Great Celebrations in an Abundant Year (大慶豐年), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 105.3 x 56.3 cm (41 7/16 x 22 3/16 in.); overall: 174.9 x 70 cm (68 7/8 x 27 9/16 in.); with knobs: 75.5 cm (29 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.81",,Great Celebrations in an Abundant Year,大慶豐年,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 105.3 x 56.3 cm (41 7/16 x 22 3/16 in.); Overall: 174.9 x 70 cm (68 7/8 x 27 9/16 in.); with knobs: 75.5 cm (29 3/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.81,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-26 11:50:57.561000
679111,2025.83,CC0,"Music in the Jade Palace (瓊宮樂奏圖), 1736–95. Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95). Multicolor woodblock print on paper; print only: 119 x 60.5 cm (46 7/8 x 23 13/16 in.); overall: 119.5 x 65.6 cm (47 1/16 x 25 13/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.83",,Music in the Jade Palace,瓊宮樂奏圖,,,1736–95,1736,1795,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Multicolor woodblock print on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 119 x 60.5 cm (46 7/8 x 23 13/16 in.); Overall: 119.5 x 65.6 cm (47 1/16 x 25 13/16 in.),,,,"瓊宮樂奏圖
吳區翰海德 寫; 永寧宮","CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.83,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.83/2025.83_alt0_web.jpg', 'width': '505', 'height': '900', 'filesize': '139942'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.83/2025.83_alt0_print.jpg', 'width': '1908', 'height': '3400', 'filesize': '2231932'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.83/2025.83_alt0_full.tif', 'width': '7193', 'height': '12816', 'filesize': '276584634'}, 'date_created': '2025-02-14T14:42:36', 'annotation': ''}, {'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.83/2025.83_alt1_web.jpg', 'width': '505', 'height': '900', 'filesize': '265352'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.83/2025.83_alt1_print.jpg', 'width': '1908', 'height': '3400', 'filesize': '3513816'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.83/2025.83_alt1_full.tif', 'width': '7193', 'height': '12815', 'filesize': '276566530'}, 'date_created': '2025-02-14T14:33:39', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.83/2025.83_web.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_print.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_full.tif,2026-08-13 11:44:38.330000
679112,2025.84,CC0,"Gathering Osmanthus (折桂圖), 1736–95. Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95). Multicolor woodblock print on paper; print only: 120 x 62 cm (47 1/4 x 24 7/16 in.); overall: 120.6 x 67.3 cm (47 1/2 x 26 1/2 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.84",,Gathering Osmanthus,折桂圖,,,1736–95,1736,1795,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Multicolor woodblock print on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 120 x 62 cm (47 1/4 x 24 7/16 in.); Overall: 120.6 x 67.3 cm (47 1/2 x 26 1/2 in.),,,,[],"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.84,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.84/2025.84_alt0_web.jpg', 'width': '513', 'height': '900', 'filesize': '126098'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.84/2025.84_alt0_print.jpg', 'width': '1939', 'height': '3400', 'filesize': '2179868'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.84/2025.84_alt0_full.tif', 'width': '7394', 'height': '12965', 'filesize': '287617378'}, 'date_created': '2025-02-14T14:54:50', 'annotation': ''}, {'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.84/2025.84_alt1_web.jpg', 'width': '513', 'height': '900', 'filesize': '249475'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.84/2025.84_alt1_print.jpg', 'width': '1939', 'height': '3400', 'filesize': '3323565'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.84/2025.84_alt1_full.tif', 'width': '7393', 'height': '12966', 'filesize': '287603930'}, 'date_created': '2025-02-14T14:52:09', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.84/2025.84_web.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_print.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_full.tif,2026-08-13 11:44:38.338000
679113,2025.85,CC0,"Print of Xu Gate and the City Moat (胥門護城河畔圖), 1736–95. Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95). Multicolor woodblock print; ink and color on paper; diameter: 24 cm (9 7/16 in.); sheet: 27.8 x 30.3 cm (10 15/16 x 11 15/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.85",,Print of Xu Gate and the City Moat,胥門護城河畔圖,,,1736–95,1736,1795,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Diameter: 24 cm (9 7/16 in.); Sheet: 27.8 x 30.3 cm (10 15/16 x 11 15/16 in.),,,,玉峰管聯寫於硯雲軒 (Yufeng Guan Lian xie yu yanyun xuan),"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.85,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-13 11:44:38.345000
679114,2025.86,CC0,"Print of Xu Gate and the City Moat (胥門護城河畔圖), 1736–95. Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95). Multicolor woodblock print; ink and color on paper; diameter: 24.3 cm (9 9/16 in.); sheet: 27.4 x 30.2 cm (10 13/16 x 11 7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.86",,Print of Xu Gate and the City Moat,胥門護城河畔圖,,,1736–95,1736,1795,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Diameter: 24.3 cm (9 9/16 in.); Sheet: 27.4 x 30.2 cm (10 13/16 x 11 7/8 in.),,,,玉峰管聯寫於硯雲軒 (Yufeng Guan Lian xie yu yanyun xuan),"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.86,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-13 11:44:38.351000
